user,day,user_day_label,actor_label,embedding_ocsvm_score,pred_alert
VAA0087,2010-03-04,0,0,-19.10609284064344,0
CAS0507,2010-08-23,0,0,-19.105341437944617,0
YDN0198,2011-02-21,0,0,-25.53921235721316,0
AOB0019,2010-04-22,0,0,-20.027770886511462,0
CEL0561,2010-10-21,0,0,-29.054728159427214,0
JCV0245,2010-07-07,0,0,-16.002000671718974,0
AJR0319,2010-08-11,0,0,-4.941058383515383,0
XHG0902,2011-01-26,0,0,-20.160601202722432,0
EMS0317,2011-04-15,0,0,-3.353673673502726,0
DTP0379,2010-12-06,0,0,-10.963525193011606,0
PAD0773,2010-03-15,0,0,-20.941601945116076,0
KES0729,2011-01-28,0,0,-6.4835478270975955,0
DLS0383,2010-01-15,0,0,-21.242801982958554,0
JFC0757,2011-01-19,0,0,-19.0770835136899,0
POB0343,2011-04-18,0,0,-19.811767604280817,0
FRR0832,2011-01-28,0,0,-0.7261734935627828,0
KPR0497,2010-09-27,0,0,-7.771668911427696,0
IRM0931,2010-12-17,0,0,-21.789559598906408,0
CJV0286,2010-11-02,0,0,-21.97060233034688,0
MNC0717,2010-02-17,0,0,-3.342074144016692,0
KBC0054,2011-01-21,0,0,-23.581884574757964,0
AIS0405,2011-05-16,0,0,-11.149248784969586,0
KVT0028,2011-04-21,0,0,-7.15657487448766,0
PSF0133,2010-06-01,0,1,-2.8410871187783187,0
ABC0174,2010-09-28,0,1,-5.685104241621957,0
MJB0588,2011-01-17,0,0,-3.451653225405721,0
RKF0164,2011-04-13,0,0,-20.706648699943116,0
JIM0095,2010-02-26,0,0,-28.576046156567372,0
CCR0863,2011-01-12,0,0,-3.0351819899742623,0
CUD0795,2010-08-30,0,0,-11.579914371347854,0
BER0314,2011-02-09,0,0,-4.02766641743051,0
WTF0387,2010-06-11,0,0,1.991206084262899,0
WVB0539,2011-04-07,0,0,-22.890622329843495,0
FSC0601,2010-08-06,0,1,-5.985477053602381,0
IKP0472,2010-08-20,0,0,-3.485643601627089,0
DIC0988,2010-07-21,0,0,5.904138332337993,0
MSS0001,2011-04-13,0,0,-15.45742167320634,0
FMG0527,2010-04-05,0,1,-22.405398223773545,0
HXL0968,2010-04-09,0,1,-2.7504496796259446,0
IAT0263,2010-08-27,0,0,-2.0117698979225906,0
RMS0266,2010-10-21,0,0,-10.20204942838484,0
HKI0171,2010-01-27,0,0,-3.69025569340306,0
SJC0333,2010-07-20,0,0,-18.314980912605506,0
RCC0617,2011-02-01,0,0,-5.959082118695505,0
KAL0395,2011-02-10,0,0,-26.084747097718946,0
CAN0842,2010-03-12,0,0,-0.7261734935627828,0
BMM0112,2010-04-01,0,0,-20.68771950179371,0
ARL0034,2010-01-04,0,0,5.909297747429719,0
AMM0014,2010-12-01,0,0,-17.872013932556797,0
AMJ0297,2011-01-25,0,0,-0.029480686207648432,0
IMG0320,2010-06-11,0,0,-3.1726692905311893,0
DDM0579,2010-05-12,0,0,-0.4596809819545342,0
AGB0186,2010-11-03,0,0,-20.52563808616219,0
GCS0518,2010-06-24,0,0,-20.412769216833453,0
ATE0869,2010-03-29,0,0,-7.991162771252107,0
DIC0988,2010-07-22,0,0,-0.9209646622136916,0
ORG0339,2011-02-09,0,0,-19.625491027840667,0
DFR0218,2011-02-09,0,0,-21.828460718759857,0
NAF0033,2011-02-14,0,0,3.3967930310795964,0
NNA0610,2011-03-03,0,0,-5.540692634889524,0
LIM0674,2010-03-08,0,0,-12.377260602196088,0
BSS0463,2010-06-10,0,0,-0.3858800300046141,0
KJA0152,2010-12-02,0,0,-25.731522375706504,0
BJM0111,2010-03-01,0,0,-23.47107974691039,0
DCC0160,2010-01-29,0,0,-20.115414198280405,0
TDG0962,2010-07-29,0,0,-1.2591644484622293,0
AES0827,2010-10-15,0,0,-1.760974043643614,0
BXJ0010,2010-05-04,0,0,-19.753332719676564,0
HJB0742,2010-05-05,0,1,-7.164558417089893,0
OBH0499,2010-01-05,0,0,1.055916446742799,0
WSR0241,2010-02-08,0,0,-27.294019965386042,0
BBH0810,2011-02-18,0,0,-28.91935199294346,0
LJT0817,2010-09-10,0,0,-20.420628708119125,0
RDM0150,2010-02-02,0,0,-0.8789656704597064,0
AMH0794,2010-10-20,0,0,-10.22543246139901,0
ABH0663,2010-08-12,0,0,-2.3658271393513814,0
UJC0737,2011-02-02,0,0,-4.665959597360484,0
ORG0339,2010-03-19,0,0,-18.48721488163278,0
ICS0956,2010-04-26,0,0,-0.7064905313396821,0
LLV0602,2011-02-18,0,0,-6.84046828857106,0
CBG0490,2010-06-07,0,0,-4.209374743986018,0
SGB0140,2011-04-18,0,0,-1.3361854307088379,0
RJM0381,2011-02-02,0,0,-21.442076220393687,0
ESJ0670,2010-10-22,0,0,-20.941049904478064,0
EBC0390,2010-06-22,0,0,-23.615463379350444,0
TVS0050,2010-10-05,0,0,-18.55868374284512,0
RNP0211,2011-01-25,0,0,-2.8648617275785,0
DSM0591,2011-01-26,0,0,-0.029480686207648432,0
HRB0351,2010-07-20,0,0,-9.964932878853688,0
MIL0255,2010-04-06,0,0,-19.532512169516394,0
HDJ0446,2010-04-22,0,0,-1.3883418056542496,0
IEB0153,2010-10-13,0,0,-1.9310339853898313,0
KWE0082,2010-12-16,0,0,-14.46232883835421,0
DBW0483,2010-02-17,0,0,-6.315552351085216,0
ZKS0899,2010-07-13,0,0,-22.066604207809974,0
SJC0333,2010-06-08,0,0,-18.462987899404652,0
BCR0581,2010-07-28,0,0,6.467536869065157,0
KJG0910,2010-09-10,0,0,-19.658678412970062,0
PTH0830,2010-12-03,0,0,-2.3067309677462617,0
CCW0524,2010-02-24,0,0,-22.405398223773545,0
DRR0162,2010-03-12,0,1,-26.39859491867321,0
NMS0280,2010-04-12,0,0,-21.24431894503698,0
TSM0927,2011-01-28,0,0,-22.900145542089945,0
KAT0270,2010-12-21,0,0,-19.409677399262137,0
KKW0879,2010-12-21,0,0,0.2053227052144848,0
DGF0443,2010-10-15,0,0,-17.06309933025932,0
KSH0569,2011-01-25,0,0,0.07346795339640266,0
PGO0433,2010-03-15,0,0,-13.89065085492905,0
NHH0185,2010-12-28,0,0,-18.710923720489063,0
NDM0417,2011-04-04,0,0,-25.556184052048252,0
NSC0597,2010-04-27,0,0,-0.029480686207648432,0
MBG0438,2010-07-07,0,0,-13.075709859876042,0
LDM0587,2011-04-15,0,0,-5.1885208396040525,0
TIW0299,2010-02-19,0,0,-1.2191903865591485,0
SBQ0786,2010-05-12,0,0,14.572544413475157,1
ABC0253,2010-08-12,0,0,-19.736242122466365,0
BAH0875,2010-10-27,0,0,-5.5116520432918605,0
WVB0539,2010-04-09,0,0,-26.540188353692884,0
HDS0367,2011-03-15,0,0,-17.819169563679452,0
KPP0452,2011-03-29,0,0,-2.2832896928276796,0
PTH0830,2010-10-28,0,0,-0.7064905313396821,0
BSB0990,2011-03-28,0,0,-9.132304725621793,0
DBB0384,2010-05-06,0,0,-23.765071143045134,0
DTP0379,2010-05-06,0,0,-9.559063617128913,0
EGK0893,2010-05-10,0,0,-20.75158947995044,0
WDV0573,2010-01-21,0,0,-2.0711351343322804,0
BEC0505,2010-08-02,0,0,-6.5313456229547455,0
DMG0358,2011-04-08,0,0,-21.90495369519897,0
LMF0980,2010-11-04,0,0,-21.109415640714474,0
CNM0800,2011-01-04,0,0,-23.52647417723074,0
HXL0968,2010-03-26,0,1,-3.500604193271215,0
SNC0187,2010-05-20,0,0,-20.227163149196144,0
CSJ0340,2010-05-26,0,0,-18.555624053314205,0
JZD0888,2010-02-18,0,0,-19.830551687494108,0
QPM0727,2011-05-13,0,0,-4.606186545911783,0
KPP0452,2011-01-04,0,0,-0.029480686207648432,0
JML0909,2010-04-15,0,0,-21.59920319287994,0
AKW0167,2011-03-30,0,0,-26.612809835006942,0
KRL0062,2011-03-25,0,0,-27.348820264102642,0
LOF0311,2010-12-01,0,0,-3.722915859037471,0
NKH0979,2011-03-14,0,0,-21.128165535579456,0
CAB0614,2010-10-27,0,0,-6.255271443157767,0
KRG0158,2010-10-04,0,0,-27.19062353784227,0
ESR0693,2010-07-06,0,0,-25.397200804389172,0
SXM0895,2010-09-09,0,0,-21.228307059185113,0
NCE0097,2010-09-09,0,0,-8.964544179702784,0
ZDW0859,2010-08-31,0,0,-4.458338099170419,0
OMM0944,2010-08-27,0,0,-1.0498541092994174,0
LNS0989,2010-06-17,0,0,2.1681935619933483,0
LDB0090,2010-07-20,0,0,-27.606796716425947,0
JIM0095,2010-11-05,0,0,-26.14842710248149,0
GJT0386,2011-03-07,0,0,-1.3002975361033577,0
JCR0770,2010-12-29,0,0,-19.591256246888634,0
GLR0975,2011-04-06,0,0,-18.986377545606047,0
IUY0279,2011-04-21,0,0,-11.165027567953189,0
NAF0033,2011-01-03,0,0,4.604789222009458,0
BSH0445,2011-02-23,0,0,-9.83893184896749,0
OMS0101,2010-05-17,0,0,-26.022305567212697,0
ZDW0859,2010-12-21,0,0,-3.893322513271528,0
SAT0194,2010-08-30,0,0,-1.1543140698096295,0
VMJ0147,2010-05-20,0,0,-27.385264306877616,0
GQF0659,2010-07-14,0,0,-21.476863983655107,0
GBM0603,2010-05-03,0,0,-5.8347327463555985,0
HDH0928,2010-05-26,0,0,1.3911234917296724,0
HCW0419,2010-02-10,0,0,-22.067907669243368,0
JNA0559,2010-08-30,0,0,-7.246194049245901,0
HWW0436,2010-11-29,0,0,-12.001478630617953,0
SNC0187,2010-08-25,0,0,-20.208445862604094,0
NHE0919,2010-05-06,0,0,-22.739458303692686,0
RCC0617,2010-11-02,0,0,-5.461168214919894,0
BAJ0654,2010-07-14,0,0,-18.310918872798766,0
KRG0158,2010-10-08,0,0,-27.810750757294954,0
BLB0114,2010-02-08,0,0,-15.74928938002597,0
KMB0922,2010-01-22,0,0,-11.899596136543892,0
BJW0619,2010-10-21,0,0,-8.813665388736922,0
HAH0248,2010-12-27,0,0,-15.012181667929553,0
SJO0209,2010-05-25,0,0,3.1324383040065413,0
MDM0976,2010-05-24,0,0,-21.389702499263194,0
JRF0835,2010-08-27,0,0,-0.7261734935627828,0
ASD0577,2010-05-19,0,0,-1.2191903865591485,0
WAS0254,2010-01-20,0,0,-19.071827666005788,0
NAB0801,2010-10-14,0,0,-1.4404596344237461,0
CKB0482,2011-01-20,0,0,-5.839799811511057,0
CGB0637,2010-02-15,0,0,-19.723148484872922,0
KJM0887,2010-05-17,0,0,-20.88987158352893,0
IIA0092,2010-12-09,0,0,-10.560695412209725,0
SDF0017,2011-03-22,0,0,-20.866798803425013,0
LNR0656,2010-12-20,0,0,-17.957447363629285,0
WDD0366,2010-10-05,0,1,-21.775667323434277,0
JFC0557,2010-05-14,0,0,-5.069608707687394,0
KDS0349,2011-03-31,0,0,17.23619790526061,1
NOB0181,2011-02-01,0,0,-17.536150754463392,0
IMG0320,2010-01-18,0,0,-3.9627302540943674,0
BMG0917,2010-03-08,0,0,-10.30918817564259,0
JHP0583,2010-10-01,0,0,-2.1213939321183943,0
YIC0195,2010-11-05,0,0,-0.661242433447228,0
SSG0250,2010-07-07,0,0,-13.813787667142606,0
BKW0374,2010-11-22,0,0,-21.596210959560835,0
TVS0050,2011-02-02,0,0,-21.41017339253449,0
JFC0557,2010-10-15,0,0,1.0149650011128415,0
ROB0272,2011-03-28,0,0,-12.892795539641952,0
AKH0758,2011-03-29,0,0,-21.335937955741997,0
LBF0214,2010-05-23,0,0,-0.30094099741813807,0
DMK0257,2010-11-17,0,0,-18.257567075014776,0
FXF0957,2010-02-03,0,0,-0.7261734935627828,0
DFH0188,2010-08-27,0,0,-18.105895613118378,0
BLB0114,2010-10-28,0,0,-18.743434892190635,0
BXJ0010,2011-01-12,0,0,-19.210396908998405,0
NMG0766,2011-03-03,0,0,-20.291306403365866,0
ZDW0859,2010-11-23,0,0,-6.951664679847681,0
HJB0742,2010-08-25,0,1,-10.974949438105568,0
GCS0571,2010-06-29,0,0,-0.692388082700063,0
KJW0416,2011-02-04,0,0,-4.453135421378079,0
RHL0992,2010-02-22,0,1,-5.761199102492924,0
BSH0445,2011-01-26,0,0,-11.947804966233548,0
MLD0755,2010-09-10,0,0,-6.0095591215321065,0
DMM0623,2010-04-14,0,0,-5.196878494444491,0
EWH0191,2010-05-17,0,0,-26.47634491435042,0
OLF0504,2010-11-18,0,0,-7.112881930756885,0
CSB0080,2011-03-01,0,0,-28.027052729371917,0
HGH0595,2011-04-04,0,0,-0.4596809819545342,0
DFR0218,2010-12-29,0,0,-20.53531301826797,0
WGR0833,2010-02-24,0,0,-3.0463533321355953,0
HDJ0446,2010-02-01,0,0,-0.029480686207648432,0
IUB0565,2010-06-25,0,1,-1.8911286788533062,0
MMG0943,2010-10-19,0,0,-7.472714427146002,0
ABC0253,2010-05-05,0,0,-18.074859352673457,0
MPM0220,2010-08-13,0,1,-15.954337359237798,0
NWK0215,2010-07-27,0,0,1.40614834098983,0
RNL0695,2010-10-07,0,0,-26.760142450932335,0
AAM0658,2010-11-15,0,1,-19.33027214200615,0
DRR0162,2010-10-19,0,1,-23.869478654333193,0
HJB0742,2010-12-03,0,1,-4.578036272454142,0
RLB0719,2011-02-23,0,0,-0.7064905313396821,0
MAW0166,2010-01-25,0,0,-24.336050524905886,0
EHB0824,2010-07-12,0,1,-0.7064905313396821,0
AMR0400,2010-02-10,0,0,-8.087280661034697,0
KJG0910,2010-09-29,0,0,-20.409071258400786,0
MLG0475,2011-04-04,0,0,6.760363067025423,1
JJH0292,2010-05-11,0,0,-1.23947277238085,0
BLL0929,2010-03-08,0,0,-25.688759948305005,0
POB0343,2010-06-04,0,0,-16.592988856719217,0
NKH0979,2011-03-08,0,0,-21.472271409011228,0
NWK0215,2010-06-02,0,0,-0.5641340786197588,0
HSP0290,2010-10-12,0,0,-0.4596809819545342,0
BSS0463,2011-01-18,0,0,-1.1703446480004231,0
JJB0127,2010-06-23,0,0,-10.845205983573237,0
KPP0452,2010-10-01,0,0,-0.7064905313396821,0
CAN0842,2010-12-15,0,0,-2.822060863980596,0
RZC0746,2010-02-10,0,0,-8.30743266170532,0
ASV0946,2010-05-18,0,0,-1.2591644484622293,0
YJF0532,2011-03-24,0,0,-18.439849444618062,0
TYB0779,2010-08-02,0,0,-21.14364623941958,0
APG0307,2011-01-19,0,0,-1.2018865578410214,0
CJC0494,2010-07-20,0,0,-7.215841185686713,0
XHG0902,2010-07-22,0,0,-21.708390651625564,0
KBG0549,2010-11-08,0,0,-21.428502722691064,0
DOL0332,2010-04-06,0,0,-18.61422932379253,0
DVM0265,2011-01-27,0,0,-1.4314246033617337,0
VTT0385,2010-08-16,0,0,-18.648703842454665,0
KNB0022,2010-05-28,0,0,-20.927788150621495,0
RDM0115,2010-02-01,0,0,-27.508417934130875,0
HKI0171,2010-05-27,0,0,-4.452025024531508,0
MDM0625,2010-11-16,0,0,-2.3232291764647925,0
SBK0161,2010-02-15,0,0,-18.962560034686703,0
DJB0159,2010-01-15,0,0,-22.631549280080662,0
LAM0911,2010-03-29,0,0,12.571329571117985,1
ELH0960,2010-07-12,0,0,-2.3067309677462617,0
CRK0916,2010-02-15,0,0,-9.208032555369755,0
IKR0401,2010-10-25,0,1,0.4542996613779451,0
CAB0388,2011-03-29,0,0,-22.563969409937158,0
AJP0723,2010-02-10,0,0,5.1538075130462175,0
RNL0695,2010-04-09,0,0,-26.635283937635222,0
FKB0163,2010-01-06,0,0,-20.587527609534618,0
LPC0492,2011-03-21,0,0,-4.216374306305852,0
PID0426,2010-04-26,0,0,-10.242460966738008,0
WXH0872,2011-02-07,0,0,-1.6467361169022752,0
GZC0735,2011-03-02,0,0,-0.7078508736896083,0
MBR0724,2010-03-04,0,0,-0.22543925009529175,0
IBB0696,2010-04-12,0,0,-3.1091363991496337,0
SSG0250,2011-01-18,0,0,-14.553983641798027,0
KSH0569,2010-10-27,0,0,-6.31684055211656,0
CWR0502,2010-09-17,0,0,-6.537229149475024,0
BHC0665,2010-02-04,0,0,-18.853956998033368,0
BBS0422,2010-11-18,0,0,-12.86100360034743,0
QOS0878,2010-02-18,0,0,-5.7744218425498275,0
VIA0063,2010-05-06,0,0,-26.192569670825037,0
JGM0934,2010-10-12,0,0,-6.780951441044635,0
CLS0296,2010-05-27,0,0,-0.029480686207648432,0
ADF0397,2010-02-19,0,0,-6.83481208463968,0
RAH0440,2010-03-16,0,0,-18.98945861617574,0
ACV0812,2010-03-30,0,0,-28.38937331218483,0
LOF0311,2010-12-16,0,0,-4.473800712265302,0
HSG0818,2011-03-01,0,0,-27.992945487840075,0
PTH0830,2010-08-20,0,0,-1.0498541092994174,0
VCC0396,2010-10-26,0,0,-7.962494126816864,0
IUY0279,2010-06-09,0,0,-12.986311108418818,0
MBG0438,2010-06-23,0,0,-8.759504926076715,0
LAF0991,2010-06-10,0,0,-11.793003771529811,0
GCR0554,2011-03-10,0,0,-12.11805528320781,0
ABH0663,2010-03-16,0,0,-0.7631575396127346,0
JRG0207,2010-12-17,0,1,36.62535617932815,1
MLP0668,2010-09-22,0,0,2.276193991435548,0
MBJ0312,2010-05-25,0,0,-4.705472175804516,0
FKB0163,2010-12-07,0,0,-21.461850913914873,0
TRK0914,2010-06-23,0,0,1.8705090445449741,0
HCC0344,2011-01-28,0,0,-17.071161779540603,0
NKH0807,2010-01-20,0,0,-28.236857307578134,0
SGB0140,2011-02-25,0,0,-1.23947277238085,0
LJJ0905,2011-02-11,0,0,-21.168268930895238,0
ARD0509,2010-01-08,0,0,-20.929514709916475,0
HSB0196,2011-01-05,0,0,3.05437605342172,0
IRT0491,2010-04-01,0,0,-8.843207056704841,0
DKB0631,2010-01-28,0,0,-19.309619787597853,0
JML0909,2010-11-02,0,0,-21.32394317670355,0
RRP0568,2010-06-09,0,0,-27.35790860844122,0
CJV0286,2011-04-20,0,0,-21.308679646671635,0
WGR0833,2010-08-19,0,0,-0.9964347838972571,0
CAB0614,2011-03-23,0,0,-8.791755266233963,0
ZMC0284,2010-06-21,0,0,-16.21188917785389,0
HAH0248,2011-02-28,0,0,-16.90412689697507,0
AJR0319,2010-11-18,0,0,-6.200727614823336,0
TAC0300,2010-11-30,0,0,-0.4596809819545342,0
JFC0557,2011-03-02,0,0,-1.6817435372065574,0
NAB0903,2011-03-30,0,0,-16.985612150758584,0
DLH0029,2010-05-05,0,0,1.3935722325469442,0
USH0199,2010-01-29,0,0,-19.054116649654134,0
KBL0260,2010-08-04,0,0,-20.365857444477115,0
KTG0091,2011-04-25,0,0,-12.026497465400325,0
TET0621,2010-10-29,0,0,-4.59209456331655,0
BER0314,2010-06-16,0,0,-4.638871349845431,0
SJC0333,2010-12-02,0,0,-20.39231860795121,0
NCO0666,2010-12-08,0,0,-22.75981468638679,0
BTL0722,2011-04-29,0,0,-0.7369174506420677,0
DEB0782,2010-07-21,0,0,-19.88698136452581,0
IJM0139,2010-08-20,0,0,-2.2832896928276796,0
DPM0423,2011-04-06,0,0,-15.761852386251121,0
LDG0459,2010-11-23,0,0,-2.624172223298615,0
SBQ0786,2010-07-14,0,0,13.631015363568167,1
NHH0185,2011-03-03,0,0,-19.89910781228855,0
BJM0111,2010-11-12,0,0,-23.180265122961487,0
CSJ0340,2010-03-23,0,0,-18.709182464435912,0
KMS0657,2011-03-07,0,0,-18.771839278389166,0
ASD0577,2010-05-21,0,0,-1.2191903865591485,0
HBO0413,2010-11-04,0,1,-3.962856467477991,0
ASS0517,2010-04-09,0,0,-19.961473945176294,0
KBP0008,2010-03-24,0,0,-23.529655013090064,0
NAH0503,2010-02-25,0,0,-7.528209957803028,0
HGH0595,2010-11-10,0,0,-1.2191903865591485,0
QSV0778,2010-06-28,0,0,-22.405398223773545,0
JCG0316,2010-10-28,0,0,2.7678277338434327,0
ORB0473,2011-02-07,0,0,-2.5114861009300284,0
IIL0513,2010-12-29,0,0,-20.064048070327317,0
PAD0773,2010-03-03,0,0,-20.301738954699545,0
CKP0721,2010-01-12,0,0,-0.7369174506420677,0
CTR0341,2010-10-25,0,0,-20.414202125985298,0
PMJ0564,2011-03-18,0,0,-28.015251902511068,0
VAA0087,2011-02-16,0,0,-19.696384382887913,0
CSB0080,2010-03-08,0,0,-27.90215249335506,0
UFK0208,2010-09-21,0,0,2.02961170668209,0
SBQ0786,2011-02-18,0,0,14.514354108569592,1
MHG0244,2010-08-06,0,0,-14.478879474484643,0
PDW0259,2010-03-04,0,0,-18.618924871167337,0
BER0314,2010-02-19,0,0,-4.9136163316203465,0
KAC0124,2011-04-28,0,0,-19.632969493327778,0
EJW0884,2010-04-07,0,0,-19.591256246888634,0
HWM0342,2010-12-02,0,0,-19.576467132216635,0
DBB0384,2011-05-10,0,0,-19.226840954753015,0
JAJ0849,2010-01-19,0,0,-0.7369174506420677,0
DJS0682,2010-04-20,0,0,-7.532680453955891,0
EJW0884,2010-12-06,0,0,-21.232575671854647,0
SGM0021,2011-01-03,0,0,-23.10696018282954,0
BAL0044,2010-09-14,0,0,-14.939096335998897,0
RDM0115,2010-10-18,0,0,-26.67510084023229,0
HDS0367,2011-03-21,0,0,-18.29369376445493,0
HCL0651,2010-06-29,0,0,-20.821216923510406,0
AAF0791,2010-06-17,0,0,-10.499751617800825,0
MLP0668,2010-08-12,0,0,0.03453411762450287,0
TLM0797,2010-05-14,0,0,-0.761447583695599,0
MCT0720,2011-04-25,0,0,-0.22543925009529175,0
CNE0352,2011-03-29,0,0,-14.69718091976165,0
CMS0454,2011-05-16,0,0,-3.6442671602233077,0
JCR0289,2011-02-03,0,0,-0.4596809819545342,0
IIL0513,2010-11-22,0,0,-21.056732970541248,0
CKD0680,2011-01-24,0,0,-22.15153062974025,0
BHC0665,2010-11-24,0,0,-17.758748655046134,0
MPT0376,2010-06-03,0,0,-3.1854227434712357,0
SBN0971,2011-04-10,0,0,-4.084028044087745,0
IMP0530,2010-11-22,0,0,-22.405398223773545,0
DCC0160,2011-03-29,0,0,-19.611528724422783,0
HDS0367,2011-03-18,0,0,-15.901420391683814,0
IHK0841,2011-04-15,0,0,5.1538075130462175,0
FPC0954,2010-07-21,0,0,-0.7064905313396821,0
CGF0337,2011-01-04,0,0,-20.180356869754064,0
LBF0214,2010-02-13,0,0,-1.4467143953237382,0
WDO0870,2010-10-12,0,0,-4.892594021017089,0
KTG0091,2010-11-22,0,0,-8.473324470283728,0
RAS0432,2011-01-28,0,0,-9.968373515141707,0
CQH0730,2011-01-14,0,0,-6.548938886096835,0
PGO0433,2010-11-10,0,0,-12.474220464562109,0
GQP0743,2010-01-11,0,0,-6.368337464547608,0
RGH0728,2010-09-28,0,0,-3.823040279883344,0
DBS0235,2010-06-15,0,0,-22.458923741079843,0
JOM0750,2010-05-03,0,0,-6.160200313437372,0
RGG0064,2010-02-03,0,1,-9.069782487000111,0
AAN0823,2011-04-06,0,0,-2.0027942276994963,0
DJB0159,2010-01-25,0,0,-20.85188296286742,0
OMS0101,2010-04-14,0,0,-26.48333862060406,0
HLH0512,2010-02-09,0,0,-21.68843689264645,0
MNS0224,2011-03-25,0,0,-21.64397884618006,0
NAH0503,2011-01-14,0,0,-6.936014614874239,0
CCH0182,2010-04-16,0,0,-21.923345095148534,0
ABM0845,2010-02-10,0,0,-3.6293967577033754,0
HCM0267,2010-09-02,0,0,2.3379499116724674,0
GBM0603,2010-05-27,0,0,-8.215805850592233,0
WRM0963,2010-05-24,0,0,-2.22460976006937,0
SSS0345,2011-03-17,0,0,-18.68981131983014,0
CUD0795,2010-07-14,0,0,-2.487408495809632,0
AJC0840,2010-07-12,0,0,-4.64161472324372,0
NCO0666,2011-01-21,0,0,-23.111827474243796,0
AJD0074,2011-03-31,0,0,-28.867290818005927,0
PEV0323,2010-02-19,0,0,-7.723731522083085,0
CYA0506,2010-01-05,0,0,-22.405398223773545,0
OBH0499,2010-06-06,0,0,-4.807590580750116,0
ALB0892,2010-04-29,0,0,-22.300056690424185,0
HRL0540,2011-01-04,0,0,-14.313161724672113,0
CAN0842,2011-02-22,0,0,-0.7064905313396821,0
CSL0949,2010-04-09,0,0,-0.9603885267399619,0
RHP0484,2010-07-29,0,0,-8.739377576623724,0
DFR0218,2010-08-16,0,0,-21.07176889469713,0
PNH0761,2010-08-17,0,0,-22.15799477195071,0
CBG0398,2010-05-14,0,0,-11.252126990326929,0
TET0621,2010-12-20,0,0,-3.5253198624142215,0
BJM0111,2010-10-13,0,0,-21.06197992574073,0
AKC0924,2011-04-15,0,0,-21.920736393514062,0
AMM0014,2010-06-18,0,0,-17.761014812432563,0
RNP0211,2010-01-28,0,0,3.998166593214364,0
HSD0457,2010-10-14,0,0,-0.3858800300046141,0
XAA0104,2010-02-15,0,0,-17.683041729337788,0
SDF0017,2011-04-07,0,0,-21.16962694211702,0
CSL0949,2010-10-15,0,0,-2.7105248847627763,0
NRD0548,2011-01-21,0,0,-3.951685886775749,0
AJD0074,2010-09-29,0,0,-26.65798296014077,0
CFM0767,2011-02-01,0,0,-20.75248563939499,0
AJH0175,2010-05-07,0,0,-1.3582190940499004,0
AMD0077,2010-08-09,0,0,-15.001278748998288,0
AKR0057,2010-05-25,0,1,-24.32116594367244,0
DCH0843,2010-04-29,0,1,-3.988861446707915,0
PGO0433,2010-08-10,0,0,-12.541179031846468,0
NKP0236,2011-04-04,0,0,-29.20369325881836,0
LDB0090,2010-11-04,0,0,-27.59723378316596,0
MAD0753,2011-05-11,0,0,-7.19735456761839,0
CKD0680,2010-06-30,0,0,-22.015003498975375,0
AHC0142,2010-04-22,0,0,-25.636909223746216,0
CGB0637,2010-12-22,0,0,-17.93257354027037,0
NWT0098,2010-05-27,0,1,-18.41240563421934,0
JGM0934,2010-02-08,0,0,-3.1203066470396834,0
TJB0302,2010-10-27,0,0,-0.029480686207648432,0
ERH0449,2011-05-12,0,0,-1.2191903865591485,0
DMK0257,2011-01-17,0,0,-13.249948262747921,0
LDB0090,2011-04-15,0,0,-25.997926255965126,0
ONW0083,2010-06-11,0,0,-18.009849905990677,0
RDM0115,2010-10-15,0,0,-27.520850737592127,0
JFC0757,2011-02-24,0,0,-18.428991344851966,0
ILJ0526,2010-12-09,0,0,-20.46415956043859,0
ESJ0670,2010-12-04,0,0,-21.22341230308359,0
DJS0682,2010-05-20,0,0,-11.88222026748565,0
FXF0957,2011-01-28,0,0,-1.4904878636043577,0
KCF0045,2010-08-20,0,0,-20.983590575523976,0
MAW0166,2010-10-26,0,0,-26.366242281519817,0
JCC0225,2010-03-02,0,0,-21.706834901497245,0
AMH0464,2010-08-05,0,0,-2.2832896928276796,0
HRD0635,2010-02-16,0,0,-21.528813653944326,0
EIM0156,2011-04-11,0,0,-20.985135725896157,0
MHG0244,2011-03-25,0,0,-20.198649552825373,0
HVB0037,2011-02-02,0,0,5.353993954389011,0
JIG0128,2010-10-08,0,0,-18.759852130543663,0
ILH0958,2010-11-22,0,0,-4.675051097237201,0
RHP0484,2010-12-22,0,0,-9.646049834613336,0
TSB0437,2010-07-01,0,0,-19.631281735212497,0
EPW0434,2011-03-17,0,0,-14.523090313979424,0
LQP0508,2010-08-10,0,0,-20.154943938043402,0
HFB0347,2010-11-12,0,0,-19.263233144839887,0
ADF0397,2010-07-19,0,0,-7.330295031721448,0
BLS0678,2010-05-11,0,1,6.150224370629758,0
WGS0516,2010-07-09,0,0,-19.830551687494108,0
JXH0493,2010-02-03,0,0,-5.678231834704889,0
KBP0008,2011-01-10,0,0,-22.423670572071273,0
AAF0791,2011-02-04,0,0,-7.494079308350365,0
TSG0906,2011-03-11,0,0,-19.608459164523765,0
RDM0150,2011-02-21,0,0,-1.5446398876822514,0
QNP0216,2011-02-14,0,0,-21.18251353928406,0
FRR0832,2010-07-09,0,0,-0.7064905313396821,0
BBG0325,2011-02-10,0,0,-4.959496909083214,0
RFP0380,2011-03-01,0,0,0.7294751187589554,0
